_id,AREA_ID,DATE_EFFECTIVE,DATE_EXPIRY,AREA_ATTR_ID,AREA_TYPE_ID,PARENT_AREA_ID,AREA_TYPE,AREA_CLASS_ID,AREA_CLASS,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,FEATURE_CODE,FEATURE_CODE_DESC,TRANS_ID_CREATE,TRANS_ID_EXPIRE,X,Y,LONGITUDE,LATITUDE,OBJECTID,Shape__Area,Shape__Length,geometry
2826,2457740,2018-08-07T18:11:06,3000-01-01T05:00:00,25993196,528,,CITW,,,7,7,Humber River-Black Creek,Humber River-Black Creek (7),,,279754,-1,,,,,17344785,58868732.515625,43438.9430476219,"{u'type': u'Polygon', u'coordinates': (((-79.4910534106931, 43.7635021528307), (-79.4900820250133, 43.75982840988231), (-79.4899806571011, 43.7593255316339), (-79.4896582169971, 43.7580571182177), (-79.4894943462708, 43.7574480826525), (-79.4892217914919, 43.7563581298315), (-79.4887625068059, 43.7545124715302), (-79.488581248007, 43.75375665903541), (-79.4884793050092, 43.7533281017588), (-79.4883438009846, 43.752758501149), (-79.4881735629245, 43.7520237517077), (-79.4894699236512, 43.7518257800638), (-79.4895185511648, 43.7518929064883), (-79.4895719022077, 43.7519325526566), (-79.4896539891458, 43.7519621560644), (-79.4897034917939, 43.7519966621367), (-79.4897747485622, 43.7520394962462), (-79.4898354501373, 43.7520846966884), (-79.4898929219094, 43.75213783587131), (-79.489952408517, 43.7521724957376), (-79.4900878008623, 43.7522993884784), (-79.4902335368447, 43.7524311425883), (-79.4903424150251, 43.7525039535446), (-79.4904227339029, 43.7525706771958), (-79.4904425373953, 43.7525871240454), (-79.4905220488632, 43.7526569259686), (-79.4906267918296, 43.7527354610711), (-79.4908906361247, 43.7528575206648), (-79.4909367536994, 43.7528687848313), (-79.4909937234552, 43.7528860176299), (-79.4910412437815, 43.7529005583012), (-79.4911124179596, 43.7529278014865), (-79.4911805898398, 43.7529365109267), (-79.4912610042453, 43.7529544834968), (-79.4913640072372, 43.7529673810429), (-79.491439617131, 43.7529780171469), (-79.49152303685231, 43.7529953056664), (-79.4917305581402, 43.7530207672587), (-79.4920687852362, 43.7529772614301), (-79.492190854866, 43.7529498611841), (-79.4922916264965, 43.7529344489705), (-79.492397502197, 43.7529154905351), (-79.4936738351034, 43.7526325795947), (-79.4937778228096, 43.7526092361909), (-79.4938908382557, 43.7525838679054), (-79.4939986017953, 43.7525500651082), (-79.4941290654591, 43.7525075682184), (-79.4942096084026, 43.7524834941175), (-79.4942832723567, 43.7524549460194), (-79.4943918686736, 43.7524077491068), (-79.4945950642875, 43.7523345341335), (-79.4947066169557, 43.7522710718918), (-79.494908422866, 43.7521753532944), (-79.4951044811631, 43.752050893259806), (-79.495267009694, 43.75194837643), (-79.4954058071032, 43.751855984767), (-79.4956576834481, 43.7516805882092), (-79.4957726771782, 43.7515635318978), (-79.4959273931592, 43.7514543709443), (-79.49603612447332, 43.7513843364174), (-79.4961487430704, 43.7513002420401), (-79.4962562576033, 43.7512196848559), (-79.496367248675, 43.75113953273401), (-79.4964863606184, 43.751055168190604), (-79.4966284701516, 43.7509512445898), (-79.49675565177151, 43.7508818670028), (-79.4968702168879, 43.7508177366297), (-79.496952731747, 43.750775199176), (-79.4970418650712, 43.7507287823157), (-79.4971253357093, 43.7506884230526), (-79.4972313063153, 43.7506466240831), (-79.497351581126, 43.7506112252025), (-79.4974465373189, 43.750570703948), (-79.4975453425069, 43.7505353043814), (-79.4976331327184, 43.7505204002409), (-79.497769710548, 43.75049213921), (-79.4999724588929, 43.7499927291938), (-79.5013222395389, 43.7496848083602), (-79.5022245529527, 43.7494929606908), (-79.5025200989985, 43.749419378709604), (-79.5027519466471, 43.7493745203592), (-79.5029101742829, 43.7493389796834), (-79.5030576615607, 43.749313052363), (-79.5032572879998, 43.7492970337048), (-79.5033812326669, 43.7492740050232), (-79.50352888170531, 43.7492600486923), (-79.5036584642796, 43.7492501432926), (-79.5038367329931, 43.7492305238219), (-79.5041169690743, 43.7492059857877), (-79.5043328988132, 43.7491971206203), (-79.5043607622616, 43.7491952743136), (-79.50449194643411, 43.7491866010729), (-79.5046376330676, 43.7491718872854), (-79.5047368055003, 43.7491526746467), (-79.5045192513084, 43.7490223460034), (-79.5042924957132, 43.748871701568), (-79.5040620306917, 43.7487516339068), (-79.5038554066285, 43.7486278744822), (-79.5037015530517, 43.7484766503045), (-79.5036221859079, 43.7482856112431), ...),)}"
2827,2457739,2018-08-07T18:11:06,3000-01-01T05:00:00,25993195,528,,CITW,,,6,6,York Centre,York Centre (6),,,279754,-1,,,,,17344801,67805388.546875,40910.1746192152,"{u'type': u'Polygon', u'coordinates': (((-79.440433878524, 43.7633975096661), (-79.4399843054519, 43.7615576575323), (-79.4396656182663, 43.7615979950837), (-79.4393385142481, 43.7615483154267), (-79.4390203488284, 43.761453624674), (-79.438737181859, 43.761322947056), (-79.4385615566862, 43.7611428200688), (-79.4384698015095, 43.76091323146261), (-79.4383314717827, 43.7607106212138), (-79.4381017379262, 43.7606880030654), (-79.4378398041513, 43.7606383543864), (-79.4376564480818, 43.7604447200018), (-79.437613622935, 43.7601971549839), (-79.4377330044852, 43.7599856741717), (-79.4379738006689, 43.75982827530971), (-79.438105585362, 43.7596303116085), (-79.438139581529, 43.7593962991111), (-79.4379670964159, 43.75918917828341), (-79.4377072311299, 43.75903151614), (-79.4373987415915, 43.7589863506494), (-79.4371289408784, 43.7590447192914), (-79.4368630125806, 43.7591165912187), (-79.4365501987957, 43.7591209365915), (-79.4362327364724, 43.7590937743528), (-79.4359060090866, 43.7590440940627), (-79.4355626105012, 43.758976401062), (-79.4352580703734, 43.7588637140975), (-79.4350766237559, 43.7586970981681), (-79.4349940681946, 43.7585890369662), (-79.4348405166673, 43.7584674334656), (-79.4346927288048, 43.7583908480024), (-79.43460748175181, 43.7582692921931), (-79.43439332380662, 43.7581971689441), (-79.4341263915665, 43.758120514294006), (-79.4338633247433, 43.7580528624471), (-79.4336907265325, 43.7579537583465), (-79.4337254790907, 43.7577467601079), (-79.4336864820586, 43.757535218491), (-79.433481006458, 43.7573415914718), (-79.4332230331755, 43.7572424369342), (-79.432982086036, 43.7571882977582), (-79.4327461231248, 43.7571971603509), (-79.4324899546629, 43.7572285135041), (-79.4322178698245, 43.7572778590292), (-79.4319566259761, 43.7573272103606), (-79.4317373069217, 43.757376586141), (-79.4315117854831, 43.7574304583798), (-79.4313433332872, 43.7574573608927), (-79.4312765347014, 43.7574888249193), (-79.4310288927464, 43.75753368171), (-79.43079559914992, 43.7575740460566), (-79.4305437437384, 43.7575783938824), (-79.4303121220997, 43.7575152535561), (-79.430273345216, 43.7574882263321), (-79.4301124189409, 43.7573756131494), (-79.430024501655, 43.7572847643353), (-79.4299470775709, 43.7571945699698), (-79.4298197817612, 43.7569866543492), (-79.4296584781125, 43.7567528122221), (-79.4295181399619, 43.756538497375), (-79.429387854347, 43.756351570189), (-79.4292348549758, 43.7561341957517), (-79.4290606181937, 43.7559405530723), (-79.4288695548016, 43.7557686915421), (-79.4286715659904, 43.7555944130456), (-79.4285400338389, 43.7554049457475), (-79.4284737051838, 43.7552093712977), (-79.4284523555067, 43.7549928791851), (-79.4284044534193, 43.7547578279675), (-79.4283283258837, 43.7545432907533), (-79.4282366961997, 43.7543329743107), (-79.4280572742622, 43.7541313787285), (-79.4277700534292, 43.7540229311839), (-79.4274910158425, 43.7539360369734), (-79.4272337355057, 43.7538181468088), (-79.42693281329, 43.7536443937429), (-79.4266368526676, 43.7534765928562), (-79.4263710277964, 43.753342313075), (-79.4260838631869, 43.7531836346277), (-79.4258229556435, 43.7530012093331), (-79.4255852189474, 43.7528405364208), (-79.4253542142296, 43.7526695970379), (-79.4251054525249, 43.7524895993436), (-79.42487355883212, 43.7523266874666), (-79.4246370710801, 43.7521743304931), (-79.4243931498039, 43.7519995731232), (-79.4241966751705, 43.7518263409034), (-79.423975575273, 43.7516748028605), (-79.423719246298, 43.7514955171808), (-79.4234706383109, 43.7513097372232), (-79.4232664864186, 43.7511235365128), (-79.4231664680584, 43.7510142757438), (-79.4230819623809, 43.7509219565867), (-79.4229374573279, 43.750693696777), (-79.4228124219773, 43.7504859636663), (-79.4227286204154, 43.7502720204611), (-79.4226684303644, 43.7500437722493), (-79.4225795003657, 43.7498693857385), (-79.422446818416, 43.7497198668054), (-79.4222907421622, 43.7496097660865), ...),)}"
2828,2457738,2018-08-07T18:11:06,3000-01-01T05:00:00,25993194,528,,CITW,,,18,18,Willowdale,Willowdale (18),,,279754,-1,,,,,17344817,37926494.109375,24766.996983523597,"{u'type': u'Polygon', u'coordinates': (((-79.3944915063695, 43.7615727646193), (-79.3946063432162, 43.7615338054263), (-79.3947209325037, 43.7614942878162), (-79.3948351622336, 43.7614543377032), (-79.3949491072514, 43.7614137661323), (-79.3950625809954, 43.7613727259532), (-79.3951757944996, 43.7613312713679), (-79.395288661266, 43.7612891502648), (-79.39540101951002, 43.7612465515217), (-79.3955131299118, 43.7612035473879), (-79.3956248686673, 43.7611599127215), (-79.3957360988634, 43.761115818421), (-79.3958471061442, 43.7610712647484), (-79.3959575802577, 43.761026116404), (-79.39606781892321, 43.7609805716862), (-79.3961775741417, 43.7609344053407), (-79.3962869448145, 43.76088787849311), (-79.3963958196326, 43.7608407210079), (-79.3965043347406, 43.7607932030454), (-79.3966168137876, 43.76074432038471), (-79.3967287967628, 43.7606949240971), (-79.3968404327421, 43.7606449873149), (-79.3969515353573, 43.7605945548772), (-79.3970622659182, 43.76054370794131), (-79.3971725253933, 43.7604922573943), (-79.3972822887266, 43.7604403292318), (-79.3973915312011, 43.7603878514233), (-79.3975004264999, 43.76033493214041), (-79.3976087885023, 43.7602814722044), (-79.3977168157605, 43.7602275618061), (-79.3978242104119, 43.760173083665), (-79.3979312329974, 43.7601181910355), (-79.3980292449734, 43.7600671337737), (-79.3981436781539, 43.760006846843), (-79.3982491998924, 43.7599505033855), (-79.3983542504055, 43.7598936283408), (-79.3984586558547, 43.7598362035534), (-79.3985627139626, 43.7597784273156), (-79.3986662636602, 43.7597200744556), (-79.3987692054417, 43.7596612348987), (-79.3988716508807, 43.7596020257605), (-79.3989735630831, 43.7595422309813), (-79.3990750286934, 43.759482021661604), (-79.3991758490971, 43.7594213436203), (-79.3992763098858, 43.7593602241142), (-79.3993760136202, 43.7592986807968), (-79.4003867660315, 43.7586512285233), (-79.4032864941989, 43.7568429403413), (-79.4056748608455, 43.7553235905718), (-79.4067455477235, 43.7546500815883), (-79.4083840928018, 43.7536193204933), (-79.408388704346, 43.7536163537944), (-79.4114492180327, 43.751653633058), (-79.4115397787044, 43.7517039928907), (-79.4116603604099, 43.751757427265), (-79.4117300142077, 43.7517883011888), (-79.4119276828469, 43.7518001282298), (-79.4121276514994, 43.7517761589228), (-79.4123938117685, 43.7517305381242), (-79.4126688296866, 43.7516733389283), (-79.4129000978698, 43.7516350712695), (-79.4129552475404, 43.751632403921), (-79.4131486399356, 43.7515957361254), (-79.4133922065392, 43.7515620674272), (-79.4136576039251, 43.751536164737), (-79.4139269887757, 43.7515177354302), (-79.41418573226801, 43.7515597765685), (-79.4144418983938, 43.7516679740172), (-79.41451376782531, 43.751713483856), (-79.4146806448214, 43.7518191206182), (-79.4149455929719, 43.7519442457449), (-79.4152369837399, 43.75197811769791), (-79.4154956526382, 43.7518987296206), (-79.4156929234726, 43.7517524347681), (-79.4158220560759, 43.7515816061431), (-79.4159434842275, 43.751405433989206), (-79.4160096207205, 43.7511912450149), (-79.4160757276391, 43.7509712231937), (-79.4161178686595, 43.750751291754504), (-79.4161842944729, 43.7505779593249), (-79.4163460500924, 43.7504377490785), (-79.416508249055, 43.7503175035914), (-79.4166994856846, 43.7502190259444), (-79.4169391574859, 43.7501050291047), (-79.4171906130241, 43.7500174498288), (-79.4174056760968, 43.7499188622378), (-79.4176383886104, 43.7498162544205), (-79.417883719345, 43.7497475537271), (-79.4181480071708, 43.7497176072649), (-79.4183959572651, 43.7497308993128), (-79.4186656888593, 43.7497152764554), (-79.4189635960208, 43.7496985657928), (-79.4192572969532, 43.7496793940538), (-79.419484874281, 43.7495974546105), (-79.419652544372, 43.7494743731176), (-79.4198670979656, 43.74938089321151), (-79.4201280705346, 43.74931158657851), (-79.4203996524531, 43.7492940526654), (-79.4205473070507, 43.7492998891674), (-79.4207075766434, 43.7493062202958), ...),)}"
2829,2457737,2018-08-07T18:11:06,3000-01-01T05:00:00,25993193,528,,CITW,,,11,11,University-Rosedale,University-Rosedale (11),,,279754,-1,,,,,17344833,26002990.5859375,29861.631463743797,"{u'type': u'Polygon', u'coordinates': (((-79.3900395402556, 43.6905039240778), (-79.3900411785044, 43.6905170585461), (-79.3900734382196, 43.6905810347878), (-79.3901201185511, 43.6906280664392), (-79.3902278590313, 43.6907208293044), (-79.390321269676, 43.6907809486176), (-79.3904002818865, 43.6908528007415), (-79.3904702722487, 43.6909403064214), (-79.3905276290188, 43.6910036044742), (-79.3905779663696, 43.6910591726663), (-79.3907917820599, 43.690988374917), (-79.3908077132308, 43.6910275997829), (-79.39083735272581, 43.6911005475927), (-79.3908976008216, 43.6912457240077), (-79.3909188985912, 43.6913013363369), (-79.3907872443022, 43.6913288446054), (-79.3902147833757, 43.6914490126064), (-79.3901631976272, 43.6914589544883), (-79.3895479298689, 43.6915896905336), (-79.389526618078, 43.6915491101017), (-79.38874183639071, 43.6917249723705), (-79.3890698794723, 43.692517180075505), (-79.3888847796771, 43.6925582712282), (-79.3889188276042, 43.6926346082873), (-79.3891249054345, 43.6931049639157), (-79.3848473659846, 43.6940268867582), (-79.3818832980219, 43.6946593714947), (-79.3818124150138, 43.694714710171205), (-79.3813532167439, 43.6950870228904), (-79.3810171486891, 43.6948592019741), (-79.3808146146542, 43.6948960042817), (-79.380808389446, 43.6948822348182), (-79.38079558843, 43.6948625986572), (-79.3807037857838, 43.6948002229588), (-79.3807077681947, 43.694768839616), (-79.3806620223926, 43.6947280880317), (-79.3806167865017, 43.6947054835628), (-79.3805809638605, 43.6947029887916), (-79.3805323098678, 43.694702451882), (-79.3804483472119, 43.6947092230816), (-79.3803618092931, 43.6947071702596), (-79.38030520062901, 43.6947017192242), (-79.3802563677081, 43.6946913526008), (-79.3801995935193, 43.6946755858609), (-79.3800806917557, 43.69462247958861), (-79.3798942468335, 43.6945418123017), (-79.3797266810926, 43.6944749005451), (-79.3795726783163, 43.6944001627077), (-79.3792457412541, 43.6942330058772), (-79.3789242041129, 43.6940835053588), (-79.37887827608671, 43.6940540224797), (-79.3786783396821, 43.6939537250912), (-79.3784405265848, 43.6938612362043), (-79.3782189241974, 43.6937707173732), (-79.3781622110028, 43.6937255154598), (-79.37807845052491, 43.6936881428001), (-79.3779811518651, 43.6936527089086), (-79.3778888137729, 43.6936181263547), (-79.3777711026965, 43.693591599758), (-79.3776433024728, 43.6935424509951), (-79.3776011204777, 43.6935258794628), (-79.3774379211537, 43.6934617504144), (-79.3772839034086, 43.6933909340281), (-79.3771514813122, 43.6933456503075), (-79.37694608892022, 43.6932649488286), (-79.3767596242845, 43.6931980123618), (-79.3766001667701, 43.6931370005953), (-79.3765001775949, 43.693095675689804), (-79.3763866425888, 43.69306610974), (-79.3761730952725, 43.6930187658422), (-79.3760947009982, 43.6929970957924), (-79.3759622075957, 43.6929812448418), (-79.3758297104556, 43.6929732518624), (-79.3756160985428, 43.692945529672), (-79.3753403720764, 43.6928765494424), (-79.3751480261911, 43.6928235649342), (-79.3748942816455, 43.6927432840077), (-79.3747487309662, 43.6926835000482), (-79.3743361282455, 43.69250708991421), (-79.3741865563657, 43.692448759025304), (-79.3739589544036, 43.6923556869459), (-79.373790350256, 43.6922694305382), (-79.3736267760867, 43.6921746912212), (-79.3735199767253, 43.6921054701633), (-79.3733914872623, 43.6920156030173), (-79.3732830389282, 43.6919403220386), (-79.3731528623204, 43.6918625864968), (-79.3730493878645, 43.691805484428), (-79.37299935410752, 43.6917545085248), (-79.3729476607268, 43.6917023155798), (-79.3729059723771, 43.69166467982831), (-79.3728493106786, 43.6916272884443), (-79.3727850490068, 43.6915820214421), (-79.3727435899668, 43.6915533601771), (-79.3726897496608, 43.6914900301212), (-79.3726275531463, 43.6914538116313), (-79.37257159356811, 43.6914130814101), (-79.3724948841439, 43.691364784932), (-79.3723974181592, 43.691317977451), (-79.3722667734705, 43.6912515459967), ...),)}"
2830,2457736,2018-08-07T18:11:06,3000-01-01T05:00:00,25993192,528,,CITW,,,19,19,Beaches-East York,Beaches-East York (19),,,279754,-1,,,,,17344849,32155032.5859375,30975.8780338131,"{u'type': u'Polygon', u'coordinates': (((-79.2986387013495, 43.71514786351841), (-79.2983678156692, 43.7145083327677), (-79.2980592151142, 43.7137787220957), (-79.2977762770531, 43.713117835513), (-79.2977082737701, 43.7129590139749), (-79.2974045987633, 43.7122343967554), (-79.2970821337935, 43.7114648739918), (-79.2968212379882, 43.7108422702757), (-79.2967617387745, 43.7106948048195), (-79.2964476471259, 43.7099162396766), (-79.2963651632107, 43.7097117460498), (-79.2961900080679, 43.709277554891), (-79.295985574503, 43.7087765307836), (-79.2957218418845, 43.7081921655899), (-79.2952836168516, 43.707224717413), (-79.295085404848, 43.7067483031298), (-79.2947488602315, 43.70594046540771), (-79.2944937707419, 43.7053574718057), (-79.2942179393018, 43.7047131415696), (-79.2938248066213, 43.7038206499875), (-79.2936678547829, 43.7034650414779), (-79.2934760737158, 43.7030164766472), (-79.2931387283963, 43.7022228722361), (-79.2928613362976, 43.7015897331421), (-79.2927855438276, 43.7014161051439), (-79.2924412468343, 43.7006144387091), (-79.2923237336991, 43.700339830268106), (-79.2922240480288, 43.7001089553139), (-79.2922231987733, 43.700106982489906), (-79.29207707166, 43.6998053989261), (-79.2919122180812, 43.6994841042709), (-79.2917095922752, 43.699107868726), (-79.29148479375111, 43.6987079639874), (-79.2912948910663, 43.6983528228684), (-79.2911565034098, 43.6980722791645), (-79.2911035193603, 43.6979604764238), (-79.290959064225, 43.6976556809163), (-79.2907688585108, 43.6972254045842), (-79.2904844887193, 43.6965505524493), (-79.2902328776117, 43.6959751428527), (-79.289989207006, 43.6953617798041), (-79.2898204750099, 43.694949921804), (-79.2896837989792, 43.6945281310798), (-79.2896767394086, 43.6945106015829), (-79.2894330096528, 43.6938429863115), (-79.289180404403, 43.6932281016379), (-79.2890220303473, 43.6928691890028), (-79.2886966186186, 43.6920872127841), (-79.2885381247682, 43.6916863891658), (-79.2885336368987, 43.6916750122302), (-79.2883586076965, 43.6912323377323), (-79.2879243116499, 43.69017928146461), (-79.2877564983475, 43.6897788173939), (-79.2875539160129, 43.6892908408367), (-79.2870025778155, 43.687939242084), (-79.28657658560991, 43.6869049542795), (-79.2862501028141, 43.6861002220003), (-79.285859731587, 43.6851610425614), (-79.285282025041, 43.6837745950995), (-79.2851091145681, 43.6833456189891), (-79.2849804430058, 43.6830398456825), (-79.2846766621867, 43.6823115721762), (-79.2843799992774, 43.6815961200603), (-79.2842041965824, 43.681164400565805), (-79.28406044800691, 43.6808114397811), (-79.2839262161572, 43.6804889842226), (-79.2839098368616, 43.6804496535381), (-79.283155233091, 43.6786372685676), (-79.2830676265272, 43.6786224662096), (-79.2830044678015, 43.678617224585), (-79.2824796372927, 43.6785245127063), (-79.2822773805824, 43.6784900396784), (-79.2821351416459, 43.6784651050724), (-79.2820451807156, 43.6784430153803), (-79.2820038646348, 43.6784269772661), (-79.2819437476977, 43.6783935307384), (-79.2818987803938, 43.6783412103258), (-79.2812832924264, 43.6768658979532), (-79.2805418244265, 43.675059514626305), (-79.280207080446, 43.6742744154676), (-79.2790326884178, 43.6716713902779), (-79.279155767508, 43.6715767271632), (-79.2796687383728, 43.6711848992302), (-79.2796595074519, 43.6711692371343), (-79.2796606275256, 43.6711545851358), (-79.2796614607025, 43.6711403916518), (-79.2796685790991, 43.6711199633628), (-79.2796796057926, 43.6710989755225), (-79.27969686784252, 43.671085380785), (-79.2797125404749, 43.6710757525664), (-79.2797329087926, 43.6710672765622), (-79.27975795831192, 43.6710639133252), (-79.2797844343643, 43.6710638203119), (-79.2798026065064, 43.6710658536125), (-79.2798183786314, 43.6710697095565), (-79.27982801010042, 43.6710741837639), (-79.2798411610385, 43.67107930384301), (-79.2798551707183, 43.6710869729494), (-79.2798630366186, 43.6710927219419), (-79.2798735322612, 43.6711016534656), ...),)}"
2831,2457735,2018-08-07T18:11:06,3000-01-01T05:00:00,25993191,528,,CITW,,,20,20,Scarborough Southwest,Scarborough Southwest (20),,,279754,-1,,,,,17344865,53987872.90625,45132.3461099565,"{u'type': u'Polygon', u'coordinates': (((-79.2790326884178, 43.6716713902779), (-79.280207080446, 43.6742744154676), (-79.2805418244265, 43.675059514626305), (-79.2812832924264, 43.6768658979532), (-79.2818987803938, 43.6783412103258), (-79.2819437476977, 43.6783935307384), (-79.2820038646348, 43.6784269772661), (-79.2820451807156, 43.6784430153803), (-79.2821351416459, 43.6784651050724), (-79.2822773805824, 43.6784900396784), (-79.2824796372927, 43.6785245127063), (-79.2830044678015, 43.678617224585), (-79.2830676265272, 43.6786224662096), (-79.283155233091, 43.6786372685676), (-79.2839098368616, 43.6804496535381), (-79.28406044800691, 43.6808114397811), (-79.2842041965824, 43.681164400565805), (-79.2843799992774, 43.6815961200603), (-79.2846766621867, 43.6823115721762), (-79.2849804430058, 43.6830398456825), (-79.2851091145681, 43.6833456189891), (-79.285282025041, 43.6837745950995), (-79.285859731587, 43.6851610425614), (-79.2862501028141, 43.6861002220003), (-79.28657658560991, 43.6869049542795), (-79.2870025778155, 43.687939242084), (-79.2875539160129, 43.6892908408367), (-79.2877564983475, 43.6897788173939), (-79.2879243116499, 43.69017928146461), (-79.2883586076965, 43.6912323377323), (-79.2885336368987, 43.6916750122302), (-79.2885381247682, 43.6916863891658), (-79.2886966186186, 43.6920872127841), (-79.2890220303473, 43.6928691890028), (-79.289180404403, 43.6932281016379), (-79.2894330096528, 43.6938429863115), (-79.2896767394086, 43.6945106015829), (-79.2896837989792, 43.6945281310798), (-79.2898204750099, 43.694949921804), (-79.289989207006, 43.6953617798041), (-79.2902328776117, 43.6959751428527), (-79.2904844887193, 43.6965505524493), (-79.2907688585108, 43.6972254045842), (-79.290959064225, 43.6976556809163), (-79.2911565034098, 43.6980722791645), (-79.2912948910663, 43.6983528228684), (-79.29148479375111, 43.6987079639874), (-79.2917095922752, 43.699107868726), (-79.2919122180812, 43.6994841042709), (-79.29207707166, 43.6998053989261), (-79.2922231987733, 43.700106982489906), (-79.2923237336991, 43.700339830268106), (-79.2924412468343, 43.7006144387091), (-79.2927855438276, 43.7014161051439), (-79.2928613362976, 43.7015897331421), (-79.2931387283963, 43.7022228722361), (-79.2934760737158, 43.7030164766472), (-79.2936678547829, 43.7034650414779), (-79.2938248066213, 43.7038206499875), (-79.2942179393018, 43.7047131415696), (-79.2944937707419, 43.7053574718057), (-79.2947488602315, 43.70594046540771), (-79.295085404848, 43.7067483031298), (-79.2952836168516, 43.707224717413), (-79.2957218418845, 43.7081921655899), (-79.295985574503, 43.7087765307836), (-79.2961900080679, 43.709277554891), (-79.2963651632107, 43.7097117460498), (-79.2964476471259, 43.7099162396766), (-79.2967617387745, 43.7106948048195), (-79.2968212379882, 43.7108422702757), (-79.2970821337935, 43.7114648739918), (-79.2974045987633, 43.7122343967554), (-79.2977082737701, 43.7129590139749), (-79.2977762770531, 43.713117835513), (-79.2980592151142, 43.7137787220957), (-79.2983678156692, 43.7145083327677), (-79.2986387013495, 43.71514786351841), (-79.298662367406, 43.7152033439443), (-79.2989615590205, 43.7159045373), (-79.2991612731096, 43.7163729536324), (-79.2992867154347, 43.7166702153611), (-79.2997899988347, 43.71785923639471), (-79.300179431088, 43.7187690262323), (-79.300558707977, 43.7197058006285), (-79.3005925599442, 43.719785826787), (-79.3010235798868, 43.720804790111), (-79.3016556339878, 43.7222731637887), (-79.3021002856885, 43.7233809795397), (-79.3026450183565, 43.7247230254748), (-79.30229561961471, 43.7247131323866), (-79.3019850388674, 43.724739103421), (-79.3014066021046, 43.7248199391713), (-79.301254497822, 43.72483768628171), (-79.3005387947654, 43.7249674796646), (-79.3003543947955, 43.7250036847675), (-79.3002911893436, 43.725016077076), (-79.2995299444559, 43.7251788191103), (-79.2994139463992, 43.7252036210534), (-79.2981158631908, 43.7255074588893), ...),)}"
